date,climateBar,prices,climate,country
19831126,100,903,0,Yemen
19831127,100,906,0,Yemen
19831128,100,936,0,Yemen
19831129,100,911,0,Yemen
19831130,100,960,0,Yemen
19831201,100,943,0,Yemen
19831202,100,967,0,Yemen
19831203,100,917,0,Yemen
19831204,100,918,0,Yemen
19831205,100,926,0,Yemen
19831206,100,970,0,Yemen
19831207,100,986,0,Yemen
19831208,100,964,0,Yemen
19831209,100,959,0,Yemen
19831210,100,997,0,Yemen
19831211,100,972,0,Yemen
19831212,100,966,0,Yemen
19831213,100,938,0,Yemen
19831214,100,919,0,Yemen
19831215,100,969,0,Yemen
19831216,100,908,0,Yemen
19831217,100,972,0,Yemen
19831218,100,969,0,Yemen
19831219,100,963,0,Yemen
19831220,100,989,0,Yemen
19831221,100,976,0,Yemen
19831222,100,987,0,Yemen
19831223,100,935,0,Yemen
19831224,100,929,0,Yemen
19831225,100,910,0,Yemen
19831226,100,946,0,Yemen
19831227,100,914,0,Yemen
19831228,100,966,0,Yemen
19831229,100,939,0,Yemen
19831230,100,997,0,Yemen
19831231,100,934,0,Yemen
19830101,100,815,1,Georgia
19830102,100,832,1,Georgia
19830103,100,808,1,Georgia
19830104,100,826,1,Georgia
19830105,100,850,1,Georgia
19830106,100,840,1,Georgia
19830107,100,839,1,Georgia
19830108,100,819,1,Georgia
19830109,100,837,1,Georgia
19830110,100,840,1,Georgia
19830111,100,824,1,Georgia
19830112,100,836,1,Georgia
19830113,100,805,1,Georgia
19830114,100,809,1,Georgia
19830115,100,836,1,Georgia
19830116,100,816,1,Georgia
19830117,100,802,1,Georgia
19830118,100,818,1,Georgia
19830119,100,827,1,Georgia
19830120,100,811,1,Georgia
19830121,100,812,1,Georgia
19830122,100,825,1,Georgia
19830123,100,816,1,Georgia
19830124,100,842,1,Georgia
19830125,100,842,1,Georgia
19830126,100,836,1,Georgia
19830127,100,821,1,Georgia
19830128,100,838,1,Georgia
19830129,100,825,1,Georgia
19830130,100,849,1,Georgia
19830131,100,803,1,Georgia
19830201,100,934,2,Georgia
19830202,100,892,2,Georgia
19830203,100,877,2,Georgia
19830204,100,918,2,Georgia
19830205,100,924,2,Georgia
19830206,100,853,2,Georgia
19830207,100,931,2,Georgia
19830208,100,906,2,Georgia
19830209,100,939,2,Georgia
19830210,100,875,2,Georgia
19830211,100,873,2,Georgia
19830212,100,859,2,Georgia
19830213,100,929,2,Georgia
19830214,100,914,2,Georgia
19830215,100,935,2,Georgia
19830216,100,881,2,Georgia
19830217,100,870,2,Georgia
19830218,100,891,2,Georgia
19830219,100,895,2,Georgia
19830220,100,881,2,Georgia
19830221,100,909,2,Georgia
19830222,100,889,2,Georgia
19830223,100,909,2,Georgia
19830224,100,914,2,Georgia
19830225,100,950,2,Georgia
19830226,100,911,2,Georgia
19830227,100,872,2,Georgia
19830228,100,916,2,Georgia
19830229,100,926,2,Georgia
19830301,100,986,0,Georgia
19830302,100,997,0,Georgia
19830303,100,958,0,Georgia
19830304,100,922,0,Georgia
19830305,100,927,0,Georgia
19830306,100,931,0,Georgia
19830307,100,995,0,Georgia
19830308,100,969,0,Georgia
19830309,100,989,0,Georgia
19830310,100,976,0,Georgia
19830311,100,964,0,Georgia
19830312,100,937,0,Georgia
19830313,100,937,0,Georgia
19830314,100,935,0,Georgia
19830315,100,956,0,Georgia
19830316,100,988,0,Georgia
19830317,100,902,0,Georgia
19830318,100,983,0,Georgia
19830319,100,986,0,Georgia
19830320,100,983,0,Georgia
19830321,100,996,0,Georgia
19830322,100,988,0,Georgia
19830323,100,988,0,Georgia
19830324,100,900,0,Georgia
19830325,100,952,0,Georgia
19830326,100,942,0,Georgia
19830327,100,925,0,Georgia
19830328,100,987,0,Georgia
19830329,100,922,0,Georgia
19830330,100,991,0,Georgia
19830331,100,957,0,Georgia
19830401,100,941,0,Georgia
19830402,100,999,0,Georgia
19830403,100,949,0,Georgia
19830404,100,935,0,Georgia
19830405,100,925,0,Georgia
19830406,100,994,0,Georgia
19830407,100,934,0,Georgia
19830408,100,958,0,Georgia
19830409,100,968,0,Georgia
19830410,100,960,0,Georgia
19830411,100,973,0,Georgia
19830412,100,956,0,Georgia
19830413,100,924,0,Georgia
19830414,100,981,0,Georgia
19830415,100,922,0,Georgia
19830416,100,909,0,Georgia
19830417,100,997,0,Georgia
19830418,100,962,0,Georgia
19830419,100,999,0,Georgia
19830420,100,991,0,Georgia
19830421,100,975,0,Georgia
19830422,100,929,0,Georgia
19830423,100,947,0,Georgia
19830424,100,952,0,Georgia
19830425,100,903,0,Georgia
19830426,100,946,0,Georgia
19830427,100,979,0,Georgia
19830428,100,989,0,Georgia
19830429,100,983,0,Georgia
19830430,100,993,0,Georgia
19830501,100,848,1,Georgia
19830502,100,800,1,Georgia
19830503,100,811,1,Georgia
19830504,100,835,1,Georgia
19830505,100,832,1,Georgia
19830506,100,828,1,Georgia
19830507,100,837,1,Georgia
19830508,100,843,1,Georgia
19830509,100,850,1,Georgia
19830510,100,822,1,Georgia
19830511,100,824,1,Georgia
19830512,100,845,1,Georgia
19830513,100,845,1,Georgia
19830514,100,835,1,Georgia
19830515,100,833,1,Georgia
19830516,100,820,1,Georgia
19830517,100,832,1,Georgia
19830518,100,849,1,Georgia
19830519,100,804,1,Georgia
19830520,100,807,1,Georgia
19830521,100,826,1,Georgia
19830522,100,801,1,Georgia
19830523,100,823,1,Georgia
19830524,100,830,1,Georgia
19830525,100,803,1,Georgia
19830526,100,809,1,Georgia
19830527,100,816,1,Georgia
19830528,100,823,1,Georgia
19830529,100,838,1,Georgia
19830530,100,801,1,Georgia
19830531,100,817,1,Georgia
19830601,100,978,0,Georgia
19830602,100,961,0,Georgia
19830603,100,937,0,Georgia
19830604,100,991,0,Georgia
19830605,100,951,0,Georgia
19830606,100,961,0,Georgia
19830607,100,998,0,Georgia
19830608,100,917,0,Georgia
19830609,100,915,0,Georgia
19830610,100,992,0,Georgia
19830611,100,927,0,Georgia
19830612,100,911,0,Georgia
19830613,100,918,0,Georgia
19830614,100,923,0,Georgia
19830615,100,938,0,Georgia
19830616,100,956,0,Georgia
19830617,100,918,0,Georgia
19830618,100,946,0,Georgia
19830619,100,931,0,Georgia
19830620,100,984,0,Georgia
19830621,100,961,0,Georgia
19830622,100,952,0,Georgia
19830623,100,997,0,Georgia
19830624,100,946,0,Georgia
19830625,100,987,0,Georgia
19830626,100,900,0,Georgia
19830627,100,950,0,Georgia
19830628,100,911,0,Georgia
19830629,100,982,0,Georgia
19830630,100,927,0,Georgia
19830701,100,985,0,Georgia
19830702,100,988,0,Georgia
19830703,100,998,0,Georgia
19830704,100,900,0,Georgia
19830705,100,984,0,Georgia
19830706,100,912,0,Georgia
19830707,100,948,0,Georgia
19830708,100,974,0,Georgia
19830709,100,972,0,Georgia
19830710,100,963,0,Georgia
19830711,100,954,0,Georgia
19830712,100,974,0,Georgia
19830713,100,981,0,Georgia
19830714,100,922,0,Georgia
19830715,100,948,0,Georgia
19830716,100,941,0,Georgia
19830717,100,923,0,Georgia
19830718,100,957,0,Georgia
19830719,100,941,0,Georgia
19830720,100,901,0,Georgia
19830721,100,991,0,Georgia
19830722,100,951,0,Georgia
19830723,100,932,0,Georgia
19830724,100,934,0,Georgia
19830725,100,938,0,Georgia
19830726,100,927,0,Georgia
19830727,100,952,0,Georgia
19830728,100,993,0,Georgia
19830729,100,928,0,Georgia
19830730,100,906,0,Georgia
19830731,100,957,0,Georgia
19830801,100,848,1,Georgia
19830802,100,833,1,Georgia
19830803,100,803,1,Georgia
19830804,100,820,1,Georgia
19830805,100,834,1,Georgia
19830806,100,813,1,Georgia
19830807,100,808,1,Georgia
19830808,100,839,1,Georgia
19830809,100,832,1,Georgia
19830810,100,838,1,Georgia
19830811,100,833,1,Georgia
19830812,100,849,1,Georgia
19830813,100,809,1,Georgia
19830814,100,808,1,Georgia
19830815,100,823,1,Georgia
19830816,100,824,1,Georgia
19830817,100,812,1,Georgia
19830818,100,845,1,Georgia
19830819,100,828,1,Georgia
19830820,100,848,1,Georgia
19830821,100,837,1,Georgia
19830822,100,842,1,Georgia
19830823,100,813,1,Georgia
19830824,100,836,1,Georgia
19830825,100,806,1,Georgia
19830826,100,830,1,Georgia
19830827,100,825,1,Georgia
19830828,100,829,1,Georgia
19830829,100,806,1,Georgia
19830830,100,846,1,Georgia
19830831,100,834,1,Georgia
19830901,100,892,2,Georgia
19830902,100,940,2,Georgia
19830903,100,874,2,Georgia
19830904,100,931,2,Georgia
19830905,100,902,2,Georgia
19830906,100,938,2,Georgia
19830907,100,859,2,Georgia
19830908,100,893,2,Georgia
19830909,100,872,2,Georgia
19830910,100,927,2,Georgia
19830911,100,865,2,Georgia
19830912,100,867,2,Georgia
19830913,100,893,2,Georgia
19830914,100,897,2,Georgia
19830915,100,854,2,Georgia
19830916,100,881,2,Georgia
19830917,100,935,2,Georgia
19830918,100,945,2,Georgia
19830919,100,869,2,Georgia
19830920,100,905,2,Georgia
19830921,100,916,2,Georgia
19830922,100,911,2,Georgia
19830923,100,885,2,Georgia
19830924,100,932,2,Georgia
19830925,100,880,2,Georgia
19830926,100,904,2,Georgia
19830927,100,887,2,Georgia
19830928,100,945,2,Georgia
19830929,100,868,2,Georgia
19830930,100,889,2,Georgia
19831001,100,934,2,Georgia
19831002,100,853,2,Georgia
19831003,100,933,2,Georgia
19831004,100,862,2,Georgia
19831005,100,933,2,Georgia
19831006,100,938,2,Georgia
19831007,100,933,2,Georgia
19831008,100,888,2,Georgia
19831009,100,939,2,Georgia
19831010,100,927,2,Georgia
19831011,100,917,2,Georgia
19831012,100,921,2,Georgia
19831013,100,919,2,Georgia
19831014,100,913,2,Georgia
19831015,100,868,2,Georgia
19831016,100,901,2,Georgia
19831017,100,929,2,Georgia
19831018,100,923,2,Georgia
19831019,100,851,2,Georgia
19831020,100,949,2,Georgia
19831021,100,891,2,Georgia
19831022,100,865,2,Georgia
19831023,100,857,2,Georgia
19831024,100,900,2,Georgia
19831025,100,917,2,Georgia
19831026,100,885,2,Georgia
19831027,100,943,2,Georgia
19831028,100,946,2,Georgia
19831029,100,853,2,Georgia
19831030,100,919,2,Georgia
19831031,100,889,2,Georgia
19831101,100,871,2,Georgia
19831102,100,912,2,Georgia
19831103,100,889,2,Georgia
19831104,100,861,2,Georgia
19831105,100,923,2,Georgia
19831106,100,852,2,Georgia
19831107,100,935,2,Georgia
19831108,100,942,2,Georgia
19831109,100,933,2,Georgia
19831110,100,890,2,Georgia
19831111,100,932,2,Georgia
19831112,100,913,2,Georgia
19831113,100,893,2,Georgia
19831114,100,950,2,Georgia
19831115,100,870,2,Georgia
19831116,100,898,2,Georgia
19831117,100,854,2,Georgia
19831118,100,881,2,Georgia
19831119,100,881,2,Georgia
19831120,100,864,2,Georgia
19831121,100,875,2,Georgia
19831122,100,899,2,Georgia
19831123,100,920,2,Georgia
19831124,100,908,2,Georgia
19831125,100,945,2,Georgia
19831126,100,929,2,Georgia
19831127,100,874,2,Georgia
19831128,100,861,2,Georgia
19831129,100,886,2,Georgia
19831130,100,866,2,Georgia
19831201,100,845,1,Georgia
19831202,100,823,1,Georgia
19831203,100,822,1,Georgia
19831204,100,838,1,Georgia
19831205,100,832,1,Georgia
19831206,100,823,1,Georgia
19831207,100,845,1,Georgia
19831208,100,827,1,Georgia
19831209,100,815,1,Georgia
19831210,100,809,1,Georgia
19831211,100,830,1,Georgia
19831212,100,830,1,Georgia
19831213,100,819,1,Georgia
19831214,100,846,1,Georgia
19831215,100,829,1,Georgia
19831216,100,840,1,Georgia
19831217,100,813,1,Georgia
19831218,100,844,1,Georgia
19831219,100,829,1,Georgia
19831220,100,816,1,Georgia
19831221,100,800,1,Georgia
19831222,100,807,1,Georgia
19831223,100,836,1,Georgia
19831224,100,806,1,Georgia
19831225,100,849,1,Georgia
19831226,100,813,1,Georgia
19831227,100,805,1,Georgia
19831228,100,846,1,Georgia
19831229,100,824,1,Georgia
19831230,100,838,1,Georgia
19831231,100,840,1,Georgia
19830101,100,817,1,Bermuda
19830102,100,848,1,Bermuda
19830103,100,807,1,Bermuda
19830104,100,842,1,Bermuda
19830105,100,820,1,Bermuda
19830106,100,834,1,Bermuda
19830107,100,849,1,Bermuda
19830108,100,823,1,Bermuda
19830109,100,800,1,Bermuda
19830110,100,827,1,Bermuda
19830111,100,845,1,Bermuda
19830112,100,834,1,Bermuda
19830113,100,801,1,Bermuda
19830114,100,817,1,Bermuda
19830115,100,803,1,Bermuda
19830116,100,803,1,Bermuda
19830117,100,813,1,Bermuda
19830118,100,813,1,Bermuda
19830119,100,838,1,Bermuda
19830120,100,821,1,Bermuda
19830121,100,840,1,Bermuda
19830122,100,806,1,Bermuda
19830123,100,847,1,Bermuda
19830124,100,820,1,Bermuda
19830125,100,826,1,Bermuda
19830126,100,803,1,Bermuda
19830127,100,832,1,Bermuda
19830128,100,821,1,Bermuda
19830129,100,823,1,Bermuda
19830130,100,848,1,Bermuda
19830131,100,826,1,Bermuda
19830201,100,1000,0,Bermuda
19830202,100,923,0,Bermuda
19830203,100,904,0,Bermuda
19830204,100,993,0,Bermuda
19830205,100,927,0,Bermuda
19830206,100,987,0,Bermuda
19830207,100,919,0,Bermuda
19830208,100,908,0,Bermuda
19830209,100,983,0,Bermuda
19830210,100,941,0,Bermuda
19830211,100,936,0,Bermuda
19830212,100,952,0,Bermuda
19830213,100,958,0,Bermuda
19830214,100,979,0,Bermuda
19830215,100,911,0,Bermuda
19830216,100,905,0,Bermuda
19830217,100,958,0,Bermuda
19830218,100,955,0,Bermuda
19830219,100,920,0,Bermuda
19830220,100,926,0,Bermuda
19830221,100,962,0,Bermuda
19830222,100,965,0,Bermuda
19830223,100,940,0,Bermuda
19830224,100,990,0,Bermuda
19830225,100,909,0,Bermuda
19830226,100,961,0,Bermuda
19830227,100,956,0,Bermuda
19830228,100,908,0,Bermuda
19830229,100,939,0,Bermuda
19830301,100,806,1,Bermuda
19830302,100,817,1,Bermuda
19830303,100,808,1,Bermuda
19830304,100,841,1,Bermuda
19830305,100,837,1,Bermuda
19830306,100,811,1,Bermuda
19830307,100,802,1,Bermuda
19830308,100,831,1,Bermuda
19830309,100,845,1,Bermuda
19830310,100,846,1,Bermuda
19830311,100,805,1,Bermuda
19830312,100,827,1,Bermuda
19830313,100,838,1,Bermuda
19830314,100,827,1,Bermuda
19830315,100,800,1,Bermuda
19830316,100,827,1,Bermuda
19830317,100,849,1,Bermuda
19830318,100,824,1,Bermuda
19830319,100,807,1,Bermuda
19830320,100,812,1,Bermuda
19830321,100,822,1,Bermuda
19830322,100,841,1,Bermuda
19830323,100,803,1,Bermuda
19830324,100,829,1,Bermuda
19830325,100,801,1,Bermuda
19830326,100,846,1,Bermuda
19830327,100,810,1,Bermuda
19830328,100,840,1,Bermuda
19830329,100,816,1,Bermuda
19830330,100,848,1,Bermuda
19830331,100,816,1,Bermuda
19830401,100,953,0,Bermuda
19830402,100,935,0,Bermuda
19830403,100,996,0,Bermuda
19830404,100,923,0,Bermuda
19830405,100,990,0,Bermuda
19830406,100,982,0,Bermuda
19830407,100,907,0,Bermuda
19830408,100,911,0,Bermuda
19830409,100,934,0,Bermuda
19830410,100,944,0,Bermuda
19830411,100,992,0,Bermuda
19830412,100,945,0,Bermuda
19830413,100,944,0,Bermuda
19830414,100,949,0,Bermuda
19830415,100,959,0,Bermuda
19830416,100,927,0,Bermuda
19830417,100,974,0,Bermuda
19830418,100,941,0,Bermuda
19830419,100,946,0,Bermuda
19830420,100,922,0,Bermuda
19830421,100,902,0,Bermuda
19830422,100,997,0,Bermuda
19830423,100,929,0,Bermuda
19830424,100,975,0,Bermuda
19830425,100,912,0,Bermuda
19830426,100,999,0,Bermuda
19830427,100,971,0,Bermuda
19830428,100,982,0,Bermuda
19830429,100,916,0,Bermuda
19830430,100,914,0,Bermuda
19830501,100,939,2,Bermuda
19830502,100,898,2,Bermuda
19830503,100,920,2,Bermuda
19830504,100,944,2,Bermuda
19830505,100,945,2,Bermuda
19830506,100,906,2,Bermuda
19830507,100,933,2,Bermuda
19830508,100,943,2,Bermuda
19830509,100,943,2,Bermuda
19830510,100,904,2,Bermuda
19830511,100,898,2,Bermuda
19830512,100,947,2,Bermuda
19830513,100,897,2,Bermuda
19830514,100,930,2,Bermuda
19830515,100,935,2,Bermuda
19830516,100,905,2,Bermuda
19830517,100,866,2,Bermuda
19830518,100,937,2,Bermuda
19830519,100,853,2,Bermuda
19830520,100,873,2,Bermuda
19830521,100,940,2,Bermuda
19830522,100,917,2,Bermuda
19830523,100,909,2,Bermuda
19830524,100,886,2,Bermuda
19830525,100,875,2,Bermuda
19830526,100,860,2,Bermuda
19830527,100,889,2,Bermuda
19830528,100,864,2,Bermuda
19830529,100,862,2,Bermuda
19830530,100,944,2,Bermuda
19830531,100,937,2,Bermuda
19830601,100,931,2,Bermuda
19830602,100,948,2,Bermuda
19830603,100,874,2,Bermuda
19830604,100,938,2,Bermuda
19830605,100,901,2,Bermuda
19830606,100,887,2,Bermuda
19830607,100,858,2,Bermuda
19830608,100,946,2,Bermuda
19830609,100,930,2,Bermuda
19830610,100,894,2,Bermuda
19830611,100,911,2,Bermuda
19830612,100,929,2,Bermuda
19830613,100,875,2,Bermuda
19830614,100,915,2,Bermuda
19830615,100,949,2,Bermuda
19830616,100,940,2,Bermuda
19830617,100,851,2,Bermuda
19830618,100,863,2,Bermuda
19830619,100,853,2,Bermuda
19830620,100,950,2,Bermuda
19830621,100,857,2,Bermuda
19830622,100,909,2,Bermuda
19830623,100,913,2,Bermuda
19830624,100,944,2,Bermuda
19830625,100,908,2,Bermuda
19830626,100,917,2,Bermuda
19830627,100,929,2,Bermuda
19830628,100,944,2,Bermuda
19830629,100,913,2,Bermuda
19830630,100,880,2,Bermuda
19830701,100,862,2,Bermuda
19830702,100,862,2,Bermuda
19830703,100,880,2,Bermuda
19830704,100,915,2,Bermuda
19830705,100,897,2,Bermuda
19830706,100,862,2,Bermuda
19830707,100,874,2,Bermuda
19830708,100,891,2,Bermuda
19830709,100,910,2,Bermuda
19830710,100,925,2,Bermuda
19830711,100,876,2,Bermuda
19830712,100,867,2,Bermuda
19830713,100,899,2,Bermuda
19830714,100,912,2,Bermuda
19830715,100,873,2,Bermuda
19830716,100,879,2,Bermuda
19830717,100,875,2,Bermuda
19830718,100,939,2,Bermuda
19830719,100,879,2,Bermuda
19830720,100,941,2,Bermuda
19830721,100,918,2,Bermuda
19830722,100,913,2,Bermuda
19830723,100,875,2,Bermuda
19830724,100,920,2,Bermuda
19830725,100,867,2,Bermuda
19830726,100,872,2,Bermuda
19830727,100,870,2,Bermuda
19830728,100,866,2,Bermuda
19830729,100,882,2,Bermuda
19830730,100,852,2,Bermuda
19830731,100,903,2,Bermuda
19830801,100,897,2,Bermuda
19830802,100,918,2,Bermuda
19830803,100,929,2,Bermuda
19830804,100,925,2,Bermuda
19830805,100,893,2,Bermuda
19830806,100,910,2,Bermuda
19830807,100,930,2,Bermuda
19830808,100,881,2,Bermuda
19830809,100,902,2,Bermuda
19830810,100,857,2,Bermuda
19830811,100,880,2,Bermuda
19830812,100,886,2,Bermuda
19830813,100,944,2,Bermuda
19830814,100,866,2,Bermuda
19830815,100,897,2,Bermuda
19830816,100,870,2,Bermuda
19830817,100,861,2,Bermuda
19830818,100,864,2,Bermuda
19830819,100,931,2,Bermuda
19830820,100,929,2,Bermuda
19830821,100,891,2,Bermuda
19830822,100,911,2,Bermuda
19830823,100,935,2,Bermuda
19830824,100,864,2,Bermuda
19830825,100,896,2,Bermuda
19830826,100,856,2,Bermuda
19830827,100,897,2,Bermuda
19830828,100,934,2,Bermuda
19830829,100,859,2,Bermuda
19830830,100,918,2,Bermuda
19830831,100,913,2,Bermuda
19830901,100,996,0,Bermuda
19830902,100,988,0,Bermuda
19830903,100,998,0,Bermuda
19830904,100,902,0,Bermuda
19830905,100,965,0,Bermuda
19830906,100,915,0,Bermuda
19830907,100,931,0,Bermuda
19830908,100,911,0,Bermuda
19830909,100,978,0,Bermuda
19830910,100,933,0,Bermuda
19830911,100,938,0,Bermuda
19830912,100,916,0,Bermuda
19830913,100,953,0,Bermuda
19830914,100,906,0,Bermuda
19830915,100,946,0,Bermuda
19830916,100,989,0,Bermuda
19830917,100,989,0,Bermuda
19830918,100,920,0,Bermuda
19830919,100,934,0,Bermuda
19830920,100,943,0,Bermuda
19830921,100,943,0,Bermuda
19830922,100,977,0,Bermuda
19830923,100,992,0,Bermuda
19830924,100,946,0,Bermuda
19830925,100,923,0,Bermuda
19830926,100,954,0,Bermuda
19830927,100,932,0,Bermuda
19830928,100,970,0,Bermuda
19830929,100,904,0,Bermuda
19830930,100,945,0,Bermuda
19831001,100,822,1,Bermuda
19831002,100,828,1,Bermuda
19831003,100,837,1,Bermuda
19831004,100,808,1,Bermuda
19831005,100,802,1,Bermuda
19831006,100,837,1,Bermuda
19831007,100,815,1,Bermuda
19831008,100,840,1,Bermuda
19831009,100,831,1,Bermuda
19831010,100,807,1,Bermuda
19831011,100,801,1,Bermuda
19831012,100,812,1,Bermuda
19831013,100,836,1,Bermuda
19831014,100,820,1,Bermuda
